timestamp,datetime,dynamics.fl_pushrod_stress,dynamics.fl_spring_displace,dynamics.fl_strain_gauge_v,dynamics.flw_speed,pack.cell_bottom_temp,pack.cell_top_temp,pack.hv_c,pack.hv_pack_v,pack.hv_soc
1750308461.634871,2025-06-18 23:47:41.634,0.0,0.0,0.0,50.63,,,,,
1750308461.648866,2025-06-18 23:47:41.648,0.0,0.0,0.0,48.76,,,,,
1750308461.662922,2025-06-18 23:47:41.662,0.0,0.0,0.0,49.29,,,,,
1750308461.681153,2025-06-18 23:47:41.681,0.0,0.0,0.0,48.61,,,,,
1750308461.695026,2025-06-18 23:47:41.695,0.0,0.0,0.0,49.45,,,,,
1750308461.708927,2025-06-18 23:47:41.708,0.0,0.0,0.0,50.730000000000004,,,,,
1750308461.7227578,2025-06-18 23:47:41.722,0.0,0.0,0.0,48.15,23.0,31.0,655.35,444.0,85.38
1750308461.7367191,2025-06-18 23:47:41.736,0.0,0.0,0.0,48.68,,,,,
1750308461.750886,2025-06-18 23:47:41.750,0.0,0.0,0.0,49.370000000000005,,,,,
1750308461.765065,2025-06-18 23:47:41.765,0.0,0.0,0.0,49.120000000000005,,,,,
1750308461.779142,2025-06-18 23:47:41.779,0.0,0.0,0.0,48.19,,,,,
1750308461.793252,2025-06-18 23:47:41.793,0.0,0.0,0.0,50.910000000000004,,,,,
1750308461.805252,2025-06-18 23:47:41.805,0.0,0.0,0.0,47.61,,,,,
1750308461.819293,2025-06-18 23:47:41.819,0.0,0.0,0.0,48.29,,,,,
1750308461.833365,2025-06-18 23:47:41.833,0.0,0.0,0.0,50.49,23.0,28.0,655.35,440.0,86.71000000000001
1750308461.847553,2025-06-18 23:47:41.847,0.0,0.0,0.0,50.69,,,,,
1750308461.8617458,2025-06-18 23:47:41.861,0.0,0.0,0.0,50.59,,,,,
1750308461.8758268,2025-06-18 23:47:41.875,0.0,0.0,0.0,49.89,,,,,
1750308461.8898618,2025-06-18 23:47:41.889,0.0,0.0,0.0,48.09,,,,,
1750308461.903923,2025-06-18 23:47:41.903,0.0,0.0,0.0,51.03,,,,,
1750308461.9180942,2025-06-18 23:47:41.918,0.0,0.0,0.0,51.01,,,,,
1750308461.9322429,2025-06-18 23:47:41.932,0.0,0.0,0.0,48.22,,,,,
1750308461.94701,2025-06-18 23:47:41.947,0.0,0.0,0.0,47.910000000000004,23.0,30.0,655.35,437.0,85.46000000000001
1750308461.9613209,2025-06-18 23:47:41.961,0.0,0.0,0.0,51.28,,,,,
1750308461.975394,2025-06-18 23:47:41.975,0.0,0.0,0.0,48.84,,,,,
1750308461.9875178,2025-06-18 23:47:41.987,0.0,0.0,0.0,49.46,,,,,
1750308462.001627,2025-06-18 23:47:42.001,0.0,0.0,0.0,48.95,,,,,
1750308462.015879,2025-06-18 23:47:42.015,0.0,0.0,0.0,49.24,,,,,
1750308462.029021,2025-06-18 23:47:42.029,0.0,0.0,0.0,48.08,,,,,
1750308462.047588,2025-06-18 23:47:42.047,0.0,0.0,0.0,47.61,25.0,31.0,655.35,447.0,86.65
1750308462.061753,2025-06-18 23:47:42.061,0.0,0.0,0.0,49.300000000000004,,,,,
1750308462.0750961,2025-06-18 23:47:42.075,0.0,0.0,0.0,49.07,,,,,
1750308462.089167,2025-06-18 23:47:42.089,0.0,0.0,0.0,48.120000000000005,,,,,
1750308462.1037471,2025-06-18 23:47:42.103,0.0,0.0,0.0,50.49,,,,,
1750308462.11818,2025-06-18 23:47:42.118,0.0,0.0,0.0,49.4,,,,,
1750308462.1322508,2025-06-18 23:47:42.132,0.0,0.0,0.0,48.870000000000005,,,,,
1750308462.144725,2025-06-18 23:47:42.144,0.0,0.0,0.0,50.97,,,,,
1750308462.159075,2025-06-18 23:47:42.159,0.0,0.0,0.0,49.02,26.0,29.0,655.35,443.0,86.79
1750308462.173457,2025-06-18 23:47:42.173,0.0,0.0,0.0,48.51,,,,,
1750308462.188246,2025-06-18 23:47:42.188,0.0,0.0,0.0,49.01,,,,,
1750308462.203126,2025-06-18 23:47:42.203,0.0,0.0,0.0,47.88,,,,,
1750308462.226856,2025-06-18 23:47:42.226,0.0,0.0,0.0,49.46,,,,,
1750308462.241027,2025-06-18 23:47:42.241,0.0,0.0,0.0,51.35,,,,,
1750308462.2552981,2025-06-18 23:47:42.255,0.0,0.0,0.0,47.78,,,,,
1750308462.267936,2025-06-18 23:47:42.267,0.0,0.0,0.0,48.550000000000004,25.0,29.0,655.35,441.0,85.60000000000001
1750308462.28217,2025-06-18 23:47:42.282,0.0,0.0,0.0,49.370000000000005,,,,,
1750308462.296036,2025-06-18 23:47:42.296,0.0,0.0,0.0,47.71,,,,,
1750308462.308686,2025-06-18 23:47:42.308,0.0,0.0,0.0,51.050000000000004,,,,,
1750308462.3225238,2025-06-18 23:47:42.322,0.0,0.0,0.0,49.51,,,,,
1750308462.3342772,2025-06-18 23:47:42.334,0.0,0.0,0.0,49.870000000000005,,,,,
1750308462.346671,2025-06-18 23:47:42.346,0.0,0.0,0.0,51.14,,,,,
1750308462.364236,2025-06-18 23:47:42.364,0.0,0.0,0.0,48.86,,,,,
1750308462.378656,2025-06-18 23:47:42.378,0.0,0.0,0.0,48.480000000000004,24.0,27.0,655.35,445.0,87.25
1750308462.3910851,2025-06-18 23:47:42.391,0.0,0.0,0.0,49.03,,,,,
1750308462.403735,2025-06-18 23:47:42.403,0.0,0.0,0.0,51.08,,,,,
1750308462.417956,2025-06-18 23:47:42.417,0.0,0.0,0.0,49.32,,,,,
1750308462.4336221,2025-06-18 23:47:42.433,0.0,0.0,0.0,51.2,,,,,
1750308462.4460192,2025-06-18 23:47:42.446,0.0,0.0,0.0,49.78,,,,,
1750308462.468344,2025-06-18 23:47:42.468,0.0,0.0,0.0,49.1,,,,,
1750308462.485578,2025-06-18 23:47:42.485,0.0,0.0,0.0,50.78,23.0,28.0,655.35,442.0,87.22
1750308462.510256,2025-06-18 23:47:42.510,0.0,0.0,0.0,49.53,,,,,
1750308462.5408971,2025-06-18 23:47:42.540,0.0,0.0,0.0,50.61,,,,,
1750308462.5551722,2025-06-18 23:47:42.555,0.0,0.0,0.0,48.72,,,,,
1750308462.56917,2025-06-18 23:47:42.569,0.0,0.0,0.0,50.02,,,,,
1750308462.580862,2025-06-18 23:47:42.580,0.0,0.0,0.0,50.49,,,,,
1750308462.593127,2025-06-18 23:47:42.593,0.0,0.0,0.0,49.02,23.0,26.0,655.35,440.0,86.33
1750308462.606614,2025-06-18 23:47:42.606,0.0,0.0,0.0,50.95,,,,,
1750308462.6217432,2025-06-18 23:47:42.621,0.0,0.0,0.0,49.89,,,,,
1750308462.638443,2025-06-18 23:47:42.638,0.0,0.0,0.0,51.08,,,,,
1750308462.652988,2025-06-18 23:47:42.652,0.0,0.0,0.0,48.7,,,,,
1750308462.667187,2025-06-18 23:47:42.667,0.0,0.0,0.0,51.2,,,,,
1750308462.681212,2025-06-18 23:47:42.681,0.0,0.0,0.0,51.550000000000004,,,,,
1750308462.695144,2025-06-18 23:47:42.695,0.0,0.0,0.0,50.74,24.0,29.0,655.35,439.0,87.0
1750308462.707786,2025-06-18 23:47:42.707,0.0,0.0,0.0,51.7,,,,,
1750308462.721926,2025-06-18 23:47:42.721,0.0,0.0,0.0,49.92,,,,,
1750308462.7365289,2025-06-18 23:47:42.736,0.0,0.0,0.0,50.660000000000004,,,,,
1750308462.750821,2025-06-18 23:47:42.750,0.0,0.0,0.0,49.43,,,,,
1750308462.764928,2025-06-18 23:47:42.764,0.0,0.0,0.0,49.21,,,,,
1750308462.778879,2025-06-18 23:47:42.778,0.0,0.0,0.0,50.14,,,,,
1750308462.7910972,2025-06-18 23:47:42.791,0.0,0.0,0.0,48.57,,,,,
1750308462.805203,2025-06-18 23:47:42.805,0.0,0.0,0.0,49.22,21.0,25.0,655.35,443.0,87.22
1750308462.8195682,2025-06-18 23:47:42.819,0.0,0.0,0.0,48.82,,,,,
1750308462.834296,2025-06-18 23:47:42.834,0.0,0.0,0.0,48.46,,,,,
1750308462.848479,2025-06-18 23:47:42.848,0.0,0.0,0.0,50.39,,,,,
1750308462.86137,2025-06-18 23:47:42.861,0.0,0.0,0.0,47.9,,,,,
1750308462.87446,2025-06-18 23:47:42.874,0.0,0.0,0.0,50.050000000000004,,,,,
1750308462.8887281,2025-06-18 23:47:42.888,0.0,0.0,0.0,50.620000000000005,,,,,
1750308462.902926,2025-06-18 23:47:42.902,0.0,0.0,0.0,50.1,,,,,
1750308462.9175649,2025-06-18 23:47:42.917,0.0,0.0,0.0,48.01,22.0,29.0,655.35,441.0,85.81
1750308462.9319942,2025-06-18 23:47:42.931,0.0,0.0,0.0,48.2,,,,,
1750308462.944022,2025-06-18 23:47:42.944,0.0,0.0,0.0,51.08,,,,,
1750308462.956945,2025-06-18 23:47:42.956,0.0,0.0,0.0,50.79,,,,,
1750308462.971413,2025-06-18 23:47:42.971,0.0,0.0,0.0,51.18,,,,,
1750308462.985312,2025-06-18 23:47:42.985,0.0,0.0,0.0,50.83,,,,,
1750308462.996811,2025-06-18 23:47:42.996,0.0,0.0,0.0,51.410000000000004,,,,,
1750308463.0107179,2025-06-18 23:47:43.010,0.0,0.0,0.0,51.33,,,,,
1750308463.024362,2025-06-18 23:47:43.024,0.0,0.0,0.0,50.85,25.0,29.0,655.35,445.0,86.69
1750308463.0384068,2025-06-18 23:47:43.038,0.0,0.0,0.0,50.410000000000004,,,,,
1750308463.0527759,2025-06-18 23:47:43.052,0.0,0.0,0.0,48.1,,,,,
1750308463.0667038,2025-06-18 23:47:43.066,0.0,0.0,0.0,51.18,,,,,
1750308463.0805209,2025-06-18 23:47:43.080,0.0,0.0,0.0,49.28,,,,,
1750308463.094267,2025-06-18 23:47:43.094,0.0,0.0,0.0,51.06,,,,,
1750308463.108012,2025-06-18 23:47:43.108,0.0,0.0,0.0,50.86,,,,,
1750308463.122041,2025-06-18 23:47:43.122,0.0,0.0,0.0,51.32,,,,,
1750308463.136052,2025-06-18 23:47:43.136,0.0,0.0,0.0,48.34,22.0,25.0,655.35,445.0,87.15
1750308463.150151,2025-06-18 23:47:43.150,0.0,0.0,0.0,51.45,,,,,
1750308463.1640582,2025-06-18 23:47:43.164,0.0,0.0,0.0,50.44,,,,,
1750308463.177981,2025-06-18 23:47:43.177,0.0,0.0,0.0,50.03,,,,,
1750308463.1910431,2025-06-18 23:47:43.191,0.0,0.0,0.0,50.64,,,,,
1750308463.202809,2025-06-18 23:47:43.202,0.0,0.0,0.0,50.18,,,,,
1750308463.214498,2025-06-18 23:47:43.214,0.0,0.0,0.0,50.33,,,,,
1750308463.228363,2025-06-18 23:47:43.228,0.0,0.0,0.0,50.78,,,,,
1750308463.242211,2025-06-18 23:47:43.242,0.0,0.0,0.0,50.980000000000004,23.0,27.0,655.35,444.0,87.57000000000001
1750308463.2562041,2025-06-18 23:47:43.256,0.0,0.0,0.0,48.32,,,,,
1750308463.270232,2025-06-18 23:47:43.270,0.0,0.0,0.0,50.65,,,,,
1750308463.284553,2025-06-18 23:47:43.284,0.0,0.0,0.0,48.370000000000005,,,,,
1750308463.2986398,2025-06-18 23:47:43.298,0.0,0.0,0.0,50.410000000000004,,,,,
1750308463.3122392,2025-06-18 23:47:43.312,0.0,0.0,0.0,50.08,,,,,
1750308463.3267379,2025-06-18 23:47:43.326,0.0,0.0,0.0,49.83,,,,,
1750308463.341106,2025-06-18 23:47:43.341,0.0,0.0,0.0,50.67,,,,,
1750308463.355485,2025-06-18 23:47:43.355,0.0,0.0,0.0,51.06,23.0,24.0,655.35,440.0,86.74
1750308463.3674638,2025-06-18 23:47:43.367,0.0,0.0,0.0,48.25,,,,,
1750308463.381839,2025-06-18 23:47:43.381,0.0,0.0,0.0,51.480000000000004,,,,,
1750308463.395705,2025-06-18 23:47:43.395,0.0,0.0,0.0,51.19,,,,,
1750308463.407713,2025-06-18 23:47:43.407,0.0,0.0,0.0,49.94,,,,,
1750308463.421162,2025-06-18 23:47:43.421,0.0,0.0,0.0,49.5,,,,,
1750308463.434952,2025-06-18 23:47:43.434,0.0,0.0,0.0,49.28,,,,,
1750308463.448252,2025-06-18 23:47:43.448,0.0,0.0,0.0,48.36,,,,,
1750308463.462086,2025-06-18 23:47:43.462,0.0,0.0,0.0,50.870000000000005,21.0,28.0,655.35,447.0,87.11
1750308463.475968,2025-06-18 23:47:43.475,0.0,0.0,0.0,51.27,,,,,
1750308463.48977,2025-06-18 23:47:43.489,0.0,0.0,0.0,49.68,,,,,
1750308463.5036569,2025-06-18 23:47:43.503,0.0,0.0,0.0,50.6,,,,,
1750308463.51755,2025-06-18 23:47:43.517,0.0,0.0,0.0,50.46,,,,,
1750308463.5435772,2025-06-18 23:47:43.543,0.0,0.0,0.0,49.51,,,,,
1750308463.557699,2025-06-18 23:47:43.557,0.0,0.0,0.0,48.46,,,,,
1750308463.5715368,2025-06-18 23:47:43.571,0.0,0.0,0.0,49.67,22.0,27.0,655.35,445.0,86.9
1750308463.585377,2025-06-18 23:47:43.585,0.0,0.0,0.0,51.85,,,,,
1750308463.59921,2025-06-18 23:47:43.599,0.0,0.0,0.0,50.36,,,,,
1750308463.613031,2025-06-18 23:47:43.613,0.0,0.0,0.0,50.95,,,,,
1750308463.6269372,2025-06-18 23:47:43.626,0.0,0.0,0.0,49.410000000000004,,,,,
1750308463.640877,2025-06-18 23:47:43.640,0.0,0.0,0.0,50.22,,,,,
1750308463.653554,2025-06-18 23:47:43.653,0.0,0.0,0.0,49.09,,,,,
1750308463.66733,2025-06-18 23:47:43.667,0.0,0.0,0.0,49.480000000000004,,,,,
1750308463.68126,2025-06-18 23:47:43.681,0.0,0.0,0.0,51.11,22.0,24.0,655.35,446.0,86.53
1750308463.6937659,2025-06-18 23:47:43.693,0.0,0.0,0.0,49.24,,,,,
1750308463.706583,2025-06-18 23:47:43.706,0.0,0.0,0.0,48.06,,,,,
1750308463.72048,2025-06-18 23:47:43.720,0.0,0.0,0.0,51.02,,,,,
1750308463.734237,2025-06-18 23:47:43.734,0.0,0.0,0.0,48.63,,,,,
1750308463.748103,2025-06-18 23:47:43.748,0.0,0.0,0.0,49.94,,,,,
1750308463.761941,2025-06-18 23:47:43.761,0.0,0.0,0.0,50.79,,,,,
1750308463.7743628,2025-06-18 23:47:43.774,0.0,0.0,0.0,51.71,,,,,
1750308463.7881851,2025-06-18 23:47:43.788,0.0,0.0,0.0,48.24,21.0,26.0,655.35,448.0,86.69
1750308463.8020742,2025-06-18 23:47:43.802,0.0,0.0,0.0,50.4,,,,,
1750308463.8159301,2025-06-18 23:47:43.815,0.0,0.0,0.0,49.85,,,,,
1750308463.829886,2025-06-18 23:47:43.829,0.0,0.0,0.0,49.230000000000004,,,,,
1750308463.842578,2025-06-18 23:47:43.842,0.0,0.0,0.0,49.69,,,,,
1750308463.856603,2025-06-18 23:47:43.856,0.0,0.0,0.0,49.46,,,,,
1750308463.8687098,2025-06-18 23:47:43.868,0.0,0.0,0.0,50.89,,,,,
1750308463.8805602,2025-06-18 23:47:43.880,0.0,0.0,0.0,49.7,,,,,
1750308463.89471,2025-06-18 23:47:43.894,0.0,0.0,0.0,51.34,23.0,24.0,655.35,442.0,85.96000000000001
1750308463.9089332,2025-06-18 23:47:43.908,0.0,0.0,0.0,49.32,,,,,
1750308463.922116,2025-06-18 23:47:43.922,0.0,0.0,0.0,50.99,,,,,
1750308463.93524,2025-06-18 23:47:43.935,0.0,0.0,0.0,50.68,,,,,
1750308463.94991,2025-06-18 23:47:43.949,0.0,0.0,0.0,51.51,,,,,
1750308463.964001,2025-06-18 23:47:43.964,0.0,0.0,0.0,48.59,,,,,
1750308463.978087,2025-06-18 23:47:43.978,0.0,0.0,0.0,50.27,,,,,
1750308463.992213,2025-06-18 23:47:43.992,0.0,0.0,0.0,50.160000000000004,,,,,
1750308464.006508,2025-06-18 23:47:44.006,0.0,0.0,0.0,49.95,23.0,25.0,655.35,441.0,86.51
1750308464.020579,2025-06-18 23:47:44.020,0.0,0.0,0.0,51.620000000000005,,,,,
1750308464.034739,2025-06-18 23:47:44.034,0.0,0.0,0.0,48.64,,,,,
1750308464.049758,2025-06-18 23:47:44.049,0.0,0.0,0.0,48.56,,,,,
1750308464.064613,2025-06-18 23:47:44.064,0.0,0.0,0.0,51.35,,,,,
1750308464.0776849,2025-06-18 23:47:44.077,0.0,0.0,0.0,49.36,,,,,
1750308464.091559,2025-06-18 23:47:44.091,0.0,0.0,0.0,49.42,,,,,
1750308464.105532,2025-06-18 23:47:44.105,0.0,0.0,0.0,50.71,,,,,
1750308464.119908,2025-06-18 23:47:44.119,0.0,0.0,0.0,49.43,23.0,25.0,655.35,444.0,86.34
1750308464.134275,2025-06-18 23:47:44.134,0.0,0.0,0.0,50.18,,,,,
1750308464.148502,2025-06-18 23:47:44.148,0.0,0.0,0.0,49.45,,,,,
1750308464.162797,2025-06-18 23:47:44.162,0.0,0.0,0.0,49.06,,,,,
1750308464.176212,2025-06-18 23:47:44.176,0.0,0.0,0.0,50.34,,,,,
1750308464.189919,2025-06-18 23:47:44.189,0.0,0.0,0.0,50.34,,,,,
1750308464.204223,2025-06-18 23:47:44.204,0.0,0.0,0.0,49.93,,,,,
1750308464.218216,2025-06-18 23:47:44.218,0.0,0.0,0.0,48.76,,,,,
1750308464.232178,2025-06-18 23:47:44.232,0.0,0.0,0.0,51.28,20.0,26.0,655.35,447.0,87.5
1750308464.2492979,2025-06-18 23:47:44.249,0.0,0.0,0.0,49.79,,,,,
1750308464.263296,2025-06-18 23:47:44.263,0.0,0.0,0.0,50.67,,,,,
1750308464.2764502,2025-06-18 23:47:44.276,0.0,0.0,0.0,51.620000000000005,,,,,
1750308464.290369,2025-06-18 23:47:44.290,0.0,0.0,0.0,51.88,,,,,
1750308464.305193,2025-06-18 23:47:44.305,0.0,0.0,0.0,48.870000000000005,,,,,
1750308464.3192189,2025-06-18 23:47:44.319,0.0,0.0,0.0,51.26,,,,,
1750308464.332586,2025-06-18 23:47:44.332,0.0,0.0,0.0,48.980000000000004,22.0,22.0,655.35,441.0,86.49
1750308464.346825,2025-06-18 23:47:44.346,0.0,0.0,0.0,50.19,,,,,
1750308464.360849,2025-06-18 23:47:44.360,0.0,0.0,0.0,49.45,,,,,
1750308464.375317,2025-06-18 23:47:44.375,0.0,0.0,0.0,48.88,,,,,
1750308464.388103,2025-06-18 23:47:44.388,0.0,0.0,0.0,49.49,,,,,
1750308464.402278,2025-06-18 23:47:44.402,0.0,0.0,0.0,49.15,,,,,
1750308464.414748,2025-06-18 23:47:44.414,0.0,0.0,0.0,48.61,,,,,
1750308464.426285,2025-06-18 23:47:44.426,0.0,0.0,0.0,50.56,,,,,
1750308464.4402628,2025-06-18 23:47:44.440,0.0,0.0,0.0,51.58,23.0,24.0,655.35,441.0,86.19
1750308464.454311,2025-06-18 23:47:44.454,0.0,0.0,0.0,50.72,,,,,
1750308464.468698,2025-06-18 23:47:44.468,0.0,0.0,0.0,48.46,,,,,
1750308464.482601,2025-06-18 23:47:44.482,0.0,0.0,0.0,49.45,,,,,
1750308464.496404,2025-06-18 23:47:44.496,0.0,0.0,0.0,50.18,,,,,
1750308464.509108,2025-06-18 23:47:44.509,0.0,0.0,0.0,49.79,,,,,
1750308464.522988,2025-06-18 23:47:44.522,0.0,0.0,0.0,48.230000000000004,,,,,
1750308464.549953,2025-06-18 23:47:44.549,0.0,0.0,0.0,50.72,21.0,24.0,655.35,442.0,87.75
1750308464.563812,2025-06-18 23:47:44.563,0.0,0.0,0.0,49.29,,,,,
1750308464.577603,2025-06-18 23:47:44.577,0.0,0.0,0.0,49.44,,,,,
1750308464.591058,2025-06-18 23:47:44.591,0.0,0.0,0.0,48.29,,,,,
1750308464.6051269,2025-06-18 23:47:44.605,0.0,0.0,0.0,48.38,,,,,
1750308464.619037,2025-06-18 23:47:44.619,0.0,0.0,0.0,50.74,,,,,
1750308464.63286,2025-06-18 23:47:44.632,0.0,0.0,0.0,51.83,,,,,
1750308464.646709,2025-06-18 23:47:44.646,0.0,0.0,0.0,49.78,,,,,
1750308464.660592,2025-06-18 23:47:44.660,0.0,0.0,0.0,49.5,22.0,25.0,655.35,439.0,87.05
1750308464.674324,2025-06-18 23:47:44.674,0.0,0.0,0.0,48.51,,,,,
1750308464.688413,2025-06-18 23:47:44.688,0.0,0.0,0.0,51.22,,,,,
1750308464.702463,2025-06-18 23:47:44.702,0.0,0.0,0.0,48.24,,,,,
1750308464.713998,2025-06-18 23:47:44.713,0.0,0.0,0.0,48.230000000000004,,,,,
1750308464.7281349,2025-06-18 23:47:44.728,0.0,0.0,0.0,51.5,,,,,
1750308464.740059,2025-06-18 23:47:44.740,0.0,0.0,0.0,48.2,,,,,
1750308464.7519271,2025-06-18 23:47:44.751,0.0,0.0,0.0,48.36,,,,,
1750308464.766273,2025-06-18 23:47:44.766,0.0,0.0,0.0,50.07,23.0,25.0,655.35,441.0,87.97
1750308464.779159,2025-06-18 23:47:44.779,0.0,0.0,0.0,50.77,,,,,
1750308464.792254,2025-06-18 23:47:44.792,0.0,0.0,0.0,51.550000000000004,,,,,
1750308464.8064268,2025-06-18 23:47:44.806,0.0,0.0,0.0,48.68,,,,,
1750308464.82088,2025-06-18 23:47:44.820,0.0,0.0,0.0,51.02,,,,,
1750308464.8372512,2025-06-18 23:47:44.837,0.0,0.0,0.0,50.13,,,,,
1750308464.854649,2025-06-18 23:47:44.854,0.0,0.0,0.0,49.75,,,,,
1750308464.868751,2025-06-18 23:47:44.868,0.0,0.0,0.0,51.22,21.0,23.0,655.35,447.0,88.16
1750308464.8819652,2025-06-18 23:47:44.881,0.0,0.0,0.0,51.94,,,,,
1750308464.896258,2025-06-18 23:47:44.896,0.0,0.0,0.0,51.47,,,,,
1750308464.9105332,2025-06-18 23:47:44.910,0.0,0.0,0.0,49.71,,,,,
1750308464.924747,2025-06-18 23:47:44.924,0.0,0.0,0.0,50.67,,,,,
1750308464.9390411,2025-06-18 23:47:44.939,0.0,0.0,0.0,50.49,,,,,
1750308464.953195,2025-06-18 23:47:44.953,0.0,0.0,0.0,51.660000000000004,,,,,
1750308464.967422,2025-06-18 23:47:44.967,0.0,0.0,0.0,51.230000000000004,,,,,
1750308464.981676,2025-06-18 23:47:44.981,0.0,0.0,0.0,48.620000000000005,19.0,24.0,655.35,441.0,86.93
1750308464.9960818,2025-06-18 23:47:44.996,0.0,0.0,0.0,49.2,,,,,
1750308465.01036,2025-06-18 23:47:45.010,0.0,0.0,0.0,51.7,,,,,
1750308465.024739,2025-06-18 23:47:45.024,0.0,0.0,0.0,48.22,,,,,
1750308465.037608,2025-06-18 23:47:45.037,0.0,0.0,0.0,48.69,,,,,
1750308465.0533419,2025-06-18 23:47:45.053,0.0,0.0,0.0,49.71,,,,,
1750308465.0673778,2025-06-18 23:47:45.067,0.0,0.0,0.0,49.120000000000005,,,,,
1750308465.081354,2025-06-18 23:47:45.081,0.0,0.0,0.0,51.09,,,,,
1750308465.095683,2025-06-18 23:47:45.095,0.0,0.0,0.0,50.870000000000005,20.0,22.0,655.35,442.0,87.8
1750308465.110155,2025-06-18 23:47:45.110,0.0,0.0,0.0,50.480000000000004,,,,,
1750308465.124358,2025-06-18 23:47:45.124,0.0,0.0,0.0,49.51,,,,,
1750308465.13858,2025-06-18 23:47:45.138,0.0,0.0,0.0,51.43,,,,,
1750308465.152703,2025-06-18 23:47:45.152,0.0,0.0,0.0,48.72,,,,,
1750308465.166786,2025-06-18 23:47:45.166,0.0,0.0,0.0,49.14,,,,,
1750308465.1810381,2025-06-18 23:47:45.181,0.0,0.0,0.0,51.67,,,,,
1750308465.1937768,2025-06-18 23:47:45.193,0.0,0.0,0.0,51.18,,,,,
1750308465.2177799,2025-06-18 23:47:45.217,0.0,0.0,0.0,50.78,22.0,24.0,655.35,440.0,87.71000000000001
1750308465.231798,2025-06-18 23:47:45.231,0.0,0.0,0.0,51.18,,,,,
1750308465.2451708,2025-06-18 23:47:45.245,0.0,0.0,0.0,50.04,,,,,
1750308465.259255,2025-06-18 23:47:45.259,0.0,0.0,0.0,50.08,,,,,
1750308465.273545,2025-06-18 23:47:45.273,0.0,0.0,0.0,50.9,,,,,
1750308465.287811,2025-06-18 23:47:45.287,0.0,0.0,0.0,50.56,,,,,
1750308465.302044,2025-06-18 23:47:45.302,0.0,0.0,0.0,51.79,,,,,
1750308465.3162801,2025-06-18 23:47:45.316,0.0,0.0,0.0,50.910000000000004,,,,,
1750308465.330724,2025-06-18 23:47:45.330,0.0,0.0,0.0,47.980000000000004,20.0,21.0,655.35,446.0,87.39
1750308465.345133,2025-06-18 23:47:45.345,0.0,0.0,0.0,48.65,,,,,
1750308465.3593578,2025-06-18 23:47:45.359,0.0,0.0,0.0,48.74,,,,,
1750308465.373727,2025-06-18 23:47:45.373,0.0,0.0,0.0,50.22,,,,,
1750308465.387964,2025-06-18 23:47:45.387,0.0,0.0,0.0,48.25,,,,,
1750308465.402238,2025-06-18 23:47:45.402,0.0,0.0,0.0,50.43,,,,,
1750308465.416466,2025-06-18 23:47:45.416,0.0,0.0,0.0,48.7,,,,,
1750308465.428916,2025-06-18 23:47:45.428,0.0,0.0,0.0,50.56,,,,,
1750308465.443142,2025-06-18 23:47:45.443,0.0,0.0,0.0,50.1,21.0,22.0,655.35,440.0,88.44
1750308465.456955,2025-06-18 23:47:45.456,0.0,0.0,0.0,49.38,,,,,
1750308465.468628,2025-06-18 23:47:45.468,0.0,0.0,0.0,49.44,,,,,
1750308465.480448,2025-06-18 23:47:45.480,0.0,0.0,0.0,48.93,,,,,
1750308465.494304,2025-06-18 23:47:45.494,0.0,0.0,0.0,50.27,,,,,
1750308465.508126,2025-06-18 23:47:45.508,0.0,0.0,0.0,50.800000000000004,,,,,
1750308465.521973,2025-06-18 23:47:45.521,0.0,0.0,0.0,48.13,,,,,
1750308465.5358222,2025-06-18 23:47:45.535,0.0,0.0,0.0,48.1,,,,,
1750308465.54961,2025-06-18 23:47:45.549,0.0,0.0,0.0,51.230000000000004,22.0,21.0,655.35,444.0,88.09
1750308465.579029,2025-06-18 23:47:45.579,0.0,0.0,0.0,49.59,,,,,
1750308465.592931,2025-06-18 23:47:45.592,0.0,0.0,0.0,49.81,,,,,
1750308465.6066098,2025-06-18 23:47:45.606,0.0,0.0,0.0,48.79,,,,,
1750308465.620597,2025-06-18 23:47:45.620,0.0,0.0,0.0,50.52,,,,,
1750308465.634403,2025-06-18 23:47:45.634,0.0,0.0,0.0,49.67,,,,,
1750308465.6473138,2025-06-18 23:47:45.647,0.0,0.0,0.0,49.49,,,,,
1750308465.661268,2025-06-18 23:47:45.661,0.0,0.0,0.0,49.46,19.0,22.0,655.35,444.0,88.24
1750308465.674319,2025-06-18 23:47:45.674,0.0,0.0,0.0,50.88,,,,,
1750308465.6882591,2025-06-18 23:47:45.688,0.0,0.0,0.0,48.7,,,,,
1750308465.702124,2025-06-18 23:47:45.702,0.0,0.0,0.0,51.230000000000004,,,,,
1750308465.715467,2025-06-18 23:47:45.715,0.0,0.0,0.0,50.89,,,,,
1750308465.729302,2025-06-18 23:47:45.729,0.0,0.0,0.0,51.53,,,,,
1750308465.7409868,2025-06-18 23:47:45.740,0.0,0.0,0.0,49.15,,,,,
1750308465.75488,2025-06-18 23:47:45.754,0.0,0.0,0.0,48.07,,,,,
1750308465.768779,2025-06-18 23:47:45.768,0.0,0.0,0.0,48.6,22.0,20.0,655.35,440.0,87.54
1750308465.7807958,2025-06-18 23:47:45.780,0.0,0.0,0.0,48.42,,,,,
1750308465.7944,2025-06-18 23:47:45.794,0.0,0.0,0.0,50.0,,,,,
1750308465.808346,2025-06-18 23:47:45.808,0.0,0.0,0.0,51.34,,,,,
1750308465.822369,2025-06-18 23:47:45.822,0.0,0.0,0.0,51.32,,,,,
